Sp_pepid	Sp_ID	family_id	Type	Compartment
ZMA_GRMZM2G102951_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G102951_P03	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G102971_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G103085_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G103191_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G103230_P01	ZMA	PHD	Genome	NUC
ZMA_GRMZM2G103251_P01	ZMA	TRAF	Genome	NUC
ZMA_GRMZM2G103314_P01	ZMA	TRAF	Genome	NUC
ZMA_GRMZM2G103314_P02	ZMA	TRAF	Genome	NUC
ZMA_GRMZM2G103315_P01	ZMA	Trihelix	Genome	NUC
ZMA_GRMZM2G103432_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G103469_P01	ZMA	Tify	Genome	NUC
ZMA_GRMZM2G103551_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G103589_P01	ZMA	AUX/IAA	Genome	NUC
ZMA_GRMZM2G103589_P02	ZMA	AUX/IAA	Genome	NUC
ZMA_GRMZM2G103592_P01	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G103647_P01	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G103647_P03	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G103650_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G103660_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G103782_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G103782_P02	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G103783_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G104074_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G104078_P02	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G104078_P03	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G104127_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G104127_P02	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G104158_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104174_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G104176_P01	ZMA	AUX/IAA	Genome	NUC
ZMA_GRMZM2G104204_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G104246_P01	ZMA	CPP	Genome	NUC
ZMA_GRMZM2G104246_P02	ZMA	CPP	Genome	NUC
ZMA_GRMZM2G104260_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G104268_P01	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G104338_P01	ZMA	TRAF	Genome	NUC
ZMA_GRMZM2G104342_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G104390_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G104396_P01	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G104400_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G104400_P02	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G104431_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G104516_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G104547_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104551_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104551_P02	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104551_P03	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104670_P01	ZMA	GNAT	Genome	NUC
ZMA_GRMZM2G104777_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G104789_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104789_P02	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G104821_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G104866_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G104948_P01	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G105004_P01	ZMA	RWP-RK	Genome	NUC
ZMA_GRMZM2G105004_P02	ZMA	RWP-RK	Genome	NUC
ZMA_GRMZM2G105017_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G105092_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G105137_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G105140_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G105224_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G105266_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G105287_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G105287_P02	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G105317_P01	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G105317_P02	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G105317_P03	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G105335_P01	ZMA	GRF	Genome	NUC
ZMA_GRMZM2G105335_P02	ZMA	GRF	Genome	NUC
ZMA_GRMZM2G105348_P01	ZMA	HSF	Genome	NUC
ZMA_GRMZM2G105387_P01	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G105387_P02	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G105387_P03	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G105444_P01	ZMA	OFP	Genome	NUC
ZMA_GRMZM2G105472_P01	ZMA	HSF	Genome	NUC
ZMA_GRMZM2G105641_P01	ZMA	RWP-RK	Genome	NUC
ZMA_GRMZM2G105745_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G105745_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G105807_P01	ZMA	ARID	Genome	NUC
ZMA_GRMZM2G105807_P02	ZMA	ARID	Genome	NUC
ZMA_GRMZM2G105807_P03	ZMA	ARID	Genome	NUC
ZMA_GRMZM2G105822_P01	ZMA	FHA	Genome	NUC
ZMA_GRMZM2G105834_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G105840_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G105869_P02	ZMA	SET	Genome	NUC
ZMA_GRMZM2G105876_P01	ZMA	OFP	Genome	NUC
ZMA_GRMZM2G106026_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G106086_P01	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106108_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G106110_P01	ZMA	OFP	Genome	NUC
ZMA_GRMZM2G106185_P02	ZMA	G2-like	Genome	NUC
ZMA_GRMZM2G106204_P01	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G106204_P02	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G106228_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G106238_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G106245_P01	ZMA	GNAT	Genome	NUC
ZMA_GRMZM2G106245_P02	ZMA	GNAT	Genome	NUC
ZMA_GRMZM2G106252_P01	ZMA	Trihelix	Genome	NUC
ZMA_GRMZM2G106252_P02	ZMA	Trihelix	Genome	NUC
ZMA_GRMZM2G106257_P01	ZMA	SWI/SNF-BAF60b	Genome	NUC
ZMA_GRMZM2G106276_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G106336_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G106356_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G106437_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G106548_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G106558_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G106558_P02	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G106591_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G106613_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G106613_P02	ZMA	HB	Genome	NUC
ZMA_GRMZM2G106616_P01	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G106616_P02	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G106653_P01	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G106673_P01	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106673_P02	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106673_P03	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106673_P04	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106673_P05	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106673_P06	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106673_P07	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G106759_T01_P01	ZMA	LOB	Genome	NUC
ZMA_GRMZM2G106781_P01	ZMA	OFP	Genome	NUC
ZMA_GRMZM2G106798_P01	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G106798_P02	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G106836_P01	ZMA	OFP	Genome	NUC
ZMA_GRMZM2G106852_P01	ZMA	SRS	Genome	NUC
ZMA_GRMZM2G106966_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G107031_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G107046_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G107060_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G107064_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G107109_P02	ZMA	Jumonji	Genome	NUC
ZMA_GRMZM2G107109_P03	ZMA	Jumonji	Genome	NUC
ZMA_GRMZM2G107129_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G107153_P01	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G107153_P02	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G107183_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G107276_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G107491_P01	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G107491_P02	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G107491_P03	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G107540_P01	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G107560_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G107595_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G107672_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G107807_P01	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G107807_P02	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G107824_P01	ZMA	SWI/SNF-BAF60b	Genome	NUC
ZMA_GRMZM2G107824_P02	ZMA	SWI/SNF-BAF60b	Genome	NUC
ZMA_GRMZM2G107824_P03	ZMA	SWI/SNF-BAF60b	Genome	NUC
ZMA_GRMZM2G107886_P01	ZMA	C2C2-CO-like	Genome	NUC
ZMA_GRMZM2G108108_P02	ZMA	EIL	Genome	NUC
ZMA_GRMZM2G108147_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108147_P02	ZMA	DBP	Genome	NUC
ZMA_GRMZM2G108162_P01	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G108166_P01	ZMA	SNF2	Genome	NUC
ZMA_GRMZM2G108176_P01	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G108176_P02	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G108176_P03	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G108223_P01	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G108228_P01	ZMA	TUB	Genome	NUC
ZMA_GRMZM2G108228_P02	ZMA	TUB	Genome	NUC
ZMA_GRMZM2G108272_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108288_P02	ZMA	PHD	Genome	NUC
ZMA_GRMZM2G108288_P03	ZMA	PHD	Genome	NUC
ZMA_GRMZM2G108288_P04	ZMA	PHD	Genome	NUC
ZMA_GRMZM2G108352_P01	ZMA	HRT	Genome	NUC
ZMA_GRMZM2G108352_P02	ZMA	HRT	Genome	NUC
ZMA_GRMZM2G108352_P03	ZMA	HRT	Genome	NUC
ZMA_GRMZM2G108401_P01	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G108424_P02	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G108536_P01	ZMA	SET	Genome	NUC
ZMA_GRMZM2G108536_P02	ZMA	SET	Genome	NUC
ZMA_GRMZM2G108564_P01	ZMA	LOB	Genome	NUC
ZMA_GRMZM2G108589_P01	ZMA	Jumonji	Genome	NUC
ZMA_GRMZM2G108589_P02	ZMA	Jumonji	Genome	NUC
ZMA_GRMZM2G108694_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108694_P02	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108694_P03	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108694_P04	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108694_P05	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G108798_P01	ZMA	SRS	Genome	NUC
ZMA_GRMZM2G108818_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G108865_P01	ZMA	C2C2-Dof	Genome	NUC
ZMA_GRMZM2G108867_P01	ZMA	PHD	Genome	NUC
ZMA_GRMZM2G108940_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G108954_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G108954_P02	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G108959_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G109252_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G109354_P01	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G109480_P02	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G109480_P03	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G109502_P01	ZMA	TAZ	Genome	NUC
ZMA_GRMZM2G109502_P02	ZMA	TAZ	Genome	NUC
ZMA_GRMZM2G109509_P01	ZMA	RWP-RK	Genome	NUC
ZMA_GRMZM2G109509_P02	ZMA	RWP-RK	Genome	NUC
ZMA_GRMZM2G109514_P01	ZMA	CPP	Genome	NUC
ZMA_GRMZM2G109616_P01	ZMA	ARR-B	Genome	NUC
ZMA_GRMZM2G109616_P02	ZMA	ARR-B	Genome	NUC
ZMA_GRMZM2G109627_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G109661_P01	ZMA	E2F-DP	Genome	NUC
ZMA_GRMZM2G109738_P01	ZMA	TRAF	Genome	NUC
ZMA_GRMZM2G109869_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G109879_P01	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G109879_P02	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G109987_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G109987_P02	ZMA	HB	Genome	NUC
ZMA_GRMZM2G109987_P03	ZMA	HB	Genome	NUC
ZMA_GRMZM2G109987_P04	ZMA	HB	Genome	NUC
ZMA_GRMZM2G109987_P05	ZMA	HB	Genome	NUC
ZMA_GRMZM2G110067_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G110109_P01	ZMA	ARID	Genome	NUC
ZMA_GRMZM2G110131_P02	ZMA	Tify	Genome	NUC
ZMA_GRMZM2G110135_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G110153_P01	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G110210_P01	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G110242_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G110295_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G110295_P02	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G110333_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G110353_P01	ZMA	PLATZ	Genome	NUC
ZMA_GRMZM2G110402_P01	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G110402_P02	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G110402_P03	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G110495_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G110495_P02	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G110495_P03	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G110495_P04	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G110541_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G110630_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G110913_P01	ZMA	LOB	Genome	NUC
ZMA_GRMZM2G110962_P02	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G111045_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G111117_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G111123_P01	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G111123_P02	ZMA	ABI3VP1	Genome	NUC
ZMA_GRMZM2G111146_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G111146_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G111146_P04	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G111161_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G111204_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G111306_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G111354_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G111444_P01	ZMA	DBP	Genome	NUC
ZMA_GRMZM2G111444_P03	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G111448_P01	ZMA	G2-like	Genome	NUC
ZMA_GRMZM2G111450_P01	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G111573_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G111573_P02	ZMA	HB	Genome	NUC
ZMA_GRMZM2G111573_P03	ZMA	HB	Genome	NUC
ZMA_GRMZM2G111652_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G111652_P02	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G111666_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G111666_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G111672_P01	ZMA	BSD	Genome	NUC
ZMA_GRMZM2G111696_P01	ZMA	VOZ	Genome	NUC
ZMA_GRMZM2G111696_P02	ZMA	VOZ	Genome	NUC
ZMA_GRMZM2G111696_P03	ZMA	VOZ	Genome	NUC
ZMA_GRMZM2G111711_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G111731_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G111744_P01	ZMA	G2-like	Genome	NUC
ZMA_GRMZM2G111760_P01	ZMA	Trihelix	Genome	NUC
ZMA_GRMZM2G111770_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G111906_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G112145_P01	ZMA	SET	Genome	NUC
ZMA_GRMZM2G112458_P01	ZMA	C2C2-Dof	Genome	NUC
ZMA_GRMZM2G112470_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G112481_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G112483_P01	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G112483_P02	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G112535_P01	ZMA	Coactivator p15	Genome	NUC
ZMA_GRMZM2G112535_P02	ZMA	Coactivator p15	Genome	NUC
ZMA_GRMZM2G112548_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G112629_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G112667_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G112681_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G112764_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G112799_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G112947_P01	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P02	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P03	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P04	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P05	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P06	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P07	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G112947_P08	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G113060_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G113098_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G113122_P01	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G113122_P02	ZMA	bZIP	Genome	NUC
ZMA_GRMZM2G113127_P01	ZMA	CCAAT	Genome	NUC
ZMA_GRMZM2G113156_P01	ZMA	FHA	Genome	NUC
ZMA_GRMZM2G113156_P03	ZMA	FHA	Genome	NUC
ZMA_GRMZM2G113181_P01	ZMA	mTERF	Genome	NUC
ZMA_GRMZM2G113181_P02	ZMA	mTERF	Genome	NUC
ZMA_GRMZM2G113257_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G113477_P01	ZMA	MADS	Genome	NUC
ZMA_GRMZM2G113585_P01	ZMA	Trihelix	Genome	NUC
ZMA_GRMZM2G113742_P01	ZMA	G2-like	Genome	NUC
ZMA_GRMZM2G113779_P01	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G113824_P01	ZMA	EIL	Genome	NUC
ZMA_GRMZM2G113860_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G113888_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G113950_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G113950_P02	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G113975_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G114137_P01	ZMA	C2C2-CO-like	Genome	NUC
ZMA_GRMZM2G114243_P01	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114243_P02	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114243_P03	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114243_P04	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114243_P05	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114243_P06	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114243_P07	ZMA	SBP	Genome	NUC
ZMA_GRMZM2G114273_P01	ZMA	SRS	Genome	NUC
ZMA_GRMZM2G114382_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G114411_P01	ZMA	MED6	Genome	NUC
ZMA_GRMZM2G114411_P02	ZMA	MED6	Genome	NUC
ZMA_GRMZM2G114444_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G114461_P01	ZMA	FAR1	Genome	NUC
ZMA_GRMZM2G114503_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G114565_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G114660_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G114669_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G114680_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G114680_P02	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G114688_P01	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G114736_P01	ZMA	TUB	Genome	NUC
ZMA_GRMZM2G114736_P02	ZMA	TUB	Genome	NUC
ZMA_GRMZM2G114736_P03	ZMA	TUB	Genome	NUC
ZMA_GRMZM2G114775_P01	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G114775_P02	ZMA	C2C2-GATA	Genome	NUC
ZMA_GRMZM2G114830_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G114830_P02	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G114830_P03	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G114850_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G114872_P01	ZMA	Trihelix	Genome	NUC
ZMA_GRMZM2G114873_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G114998_P01	ZMA	C2C2-Dof	Genome	NUC
ZMA_GRMZM2G115070_P01	ZMA	MYB-related	Genome	NUC
ZMA_GRMZM2G115292_P01	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G115357_P01	ZMA	AUX/IAA	Genome	NUC
ZMA_GRMZM2G115357_P02	ZMA	AUX/IAA	Genome	NUC
ZMA_GRMZM2G115388_P01	ZMA	C2H2	Genome	NUC
ZMA_GRMZM2G115424_P01	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G115424_P02	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G115424_P03	ZMA	Alfin-like	Genome	NUC
ZMA_GRMZM2G115456_P01	ZMA	HSF	Genome	NUC
ZMA_GRMZM2G115456_P02	ZMA	HSF	Genome	NUC
ZMA_GRMZM2G115516_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G115701_P01	ZMA	TUB	Genome	NUC
ZMA_GRMZM2G115717_P01	ZMA	Jumonji	Genome	NUC
ZMA_GRMZM2G115721_P01	ZMA	NAC	Genome	NUC
ZMA_GRMZM2G115859_P01	ZMA	MYB	Genome	NUC
ZMA_GRMZM2G115960_P01	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G115960_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G115960_P03	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G116045_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G116063_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G116262_P01	ZMA	WRKY	Genome	NUC
ZMA_GRMZM2G116402_P01	ZMA	TCP	Genome	NUC
ZMA_GRMZM2G116416_P01	ZMA	C3H	Genome	NUC
ZMA_GRMZM2G116454_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G116475_P01	ZMA	Orphans	Genome	NUC
ZMA_GRMZM2G116539_P01	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G116539_P02	ZMA	AP2-EREBP	Genome	NUC
ZMA_GRMZM2G116557_P01	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G116557_P02	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G116557_P03	ZMA	ARF	Genome	NUC
ZMA_GRMZM2G116600_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G116600_P03	ZMA	HB	Genome	NUC
ZMA_GRMZM2G116614_P01	ZMA	Tify	Genome	NUC
ZMA_GRMZM2G116638_P01	ZMA	GRAS	Genome	NUC
ZMA_GRMZM2G116646_P01	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G116646_P02	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G116646_P03	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G116646_P04	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G116646_P05	ZMA	C2C2-YABBY	Genome	NUC
ZMA_GRMZM2G116658_P01	ZMA	HB	Genome	NUC
ZMA_GRMZM2G116785_P02	ZMA	bHLH	Genome	NUC
ZMA_GRMZM2G116841_P01	ZMA	zf-HD	Genome	NUC
